Date,Year,Month,Day,Weekday,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
2016-06-07,2016,6,7,Tuesday,19.56999969482422,19.059999465942383,19.420000076293945,5342800.0,17.39322853088379,0.019422672349638903,16.319747107369558,19.87429006576538
2016-06-08,2016,6,8,Wednesday,19.59000015258789,19.299999237060547,19.530000686645508,4373300.0,17.491750717163086,0.005664398998975972,16.475843565804617,19.699648303985597
2016-06-09,2016,6,9,Thursday,19.459999084472656,19.0,19.309999465942383,4508600.0,17.294708251953125,-0.011264879565006658,16.605710438319615,19.518399715423584
2016-06-10,2016,6,10,Friday,19.040000915527344,18.559999465942383,18.920000076293945,4416100.0,16.94541358947754,-0.020196620688073152,16.663926942007883,19.33478624343872
2016-06-13,2016,6,13,Monday,19.1299991607666,18.770000457763672,18.90999984741211,4813200.0,16.93645477294922,-0.0005286868025389246,16.6959137235369,19.14992727279663
2016-06-14,2016,6,14,Tuesday,19.209999084472656,18.690000534057617,19.010000228881836,5042400.0,17.026020050048828,0.005288313185983995,16.754769733973912,18.961664867401122
2016-06-15,2016,6,15,Wednesday,19.790000915527344,19.049999237060547,19.329999923706055,5393600.0,17.3126220703125,0.016833177655211973,16.82194232940674,18.794002017974854
2016-06-16,2016,6,16,Thursday,19.389999389648438,18.93000030517578,19.34000015258789,4648600.0,17.321577072143555,0.0005172527763088741,16.903828893389022,18.623473110198976
2016-06-17,2016,6,17,Friday,20.43000030517578,19.3799991607666,20.1299991607666,10633100.0,18.029130935668945,0.04084812027094653,17.03177683694022,18.488232288360596
2016-06-20,2016,6,20,Monday,21.040000915527344,20.34000015258789,20.719999313354492,14453000.0,18.557554244995117,0.02930941658872399,17.20642580304827,18.43216558456421
2016-06-21,2016,6,21,Tuesday,20.700000762939453,20.239999771118164,20.549999237060547,5651900.0,18.40529441833496,-0.008204735637575733,17.377875464303152,18.370724964141846
2016-06-22,2016,6,22,Wednesday,20.979999542236328,20.579999923706055,20.610000610351562,4132700.0,18.45903205871582,0.002919683823548569,17.523735727582658,18.317524242401124
2016-06-23,2016,6,23,Thursday,21.06999969482422,20.780000686645508,20.93000030517578,4463800.0,18.745637893676758,0.015526590671129492,17.641447612217494,18.263786220550536
2016-06-24,2016,6,24,Friday,20.579999923706055,20.100000381469727,20.399999618530273,9090600.0,18.270950317382812,-0.025322561920075648,17.72781249455043,18.204495220184327
2016-06-27,2016,6,27,Monday,20.290000915527344,19.329999923706055,20.06999969482422,7652400.0,17.975393295288086,-0.01617633549216846,17.769395692007883,18.13571050643921
2016-06-28,2016,6,28,Tuesday,20.989999771118164,20.15999984741211,20.739999771118164,6308300.0,18.575468063354492,0.03338312315111924,17.846804073878697,18.079464664459227
2016-06-29,2016,6,29,Wednesday,21.239999771118164,20.780000686645508,21.0,5796800.0,18.808330535888672,0.012536021797133978,17.954919951302664,18.026443042755126
2016-06-30,2016,6,30,Thursday,21.219999313354492,20.59000015258789,21.219999313354492,5681700.0,19.00537109375,0.010476238573399632,18.102059773036412,17.975570964813233
2016-07-01,2016,7,1,Friday,21.479999542236328,20.950000762939453,21.399999618530273,5525600.0,19.376604080200195,0.019533056451198627,18.276356152125768,17.936243419647216
2016-07-05,2016,7,5,Tuesday,21.420000076293945,20.729999542236328,21.270000457763672,6925400.0,19.25889778137207,-0.006074660881800309,18.435847418648855,17.892233142852785
2016-07-06,2016,7,6,Wednesday,21.850000381469727,21.0,21.790000915527344,11881200.0,19.7297306060791,0.024447547832277206,18.60849802834647,17.867491512298585
2016-07-07,2016,7,7,Thursday,21.889999389648438,21.270000457763672,21.6299991607666,10583600.0,19.584857940673828,-0.007342860797127981,18.770160947527206,17.831612606048584
2016-07-08,2016,7,8,Friday,23.209999084472656,22.610000610351562,22.700000762939453,13624200.0,20.55368995666504,0.049468421927081785,18.95048659188407,17.813319072723388
2016-07-11,2016,7,11,Monday,23.200000762939453,22.68000030517578,22.899999618530273,7751300.0,20.73477554321289,0.008810368694363246,19.106002398899623,17.806528759002685
2016-07-12,2016,7,12,Tuesday,23.43000030517578,23.010000228881836,23.3700008392334,4234600.0,21.160337448120117,0.02052406615255231,19.30279118674142,17.814519176483156
2016-07-13,2016,7,13,Wednesday,23.3799991607666,22.860000610351562,23.280000686645508,6088400.0,21.07884979248047,-0.0038509620103854836,19.489921024867467,17.824462413787842
2016-07-14,2016,7,14,Thursday,23.540000915527344,23.139999389648438,23.209999084472656,4070600.0,21.015470504760742,-0.0030067716380964837,19.65205192565918,17.839407482147216
2016-07-15,2016,7,15,Friday,23.510000228881836,23.209999084472656,23.260000228881836,4170100.0,21.060739517211914,0.0021540803685988763,19.85132258278983,17.853287563323974
2016-07-18,2016,7,18,Monday,23.93000030517578,23.260000228881836,23.8799991607666,5509900.0,21.62211799621582,0.026655212109010673,20.111802918570383,17.893979167938234
2016-07-19,2016,7,19,Tuesday,24.079999923706055,23.780000686645508,23.950000762939453,6217700.0,21.685501098632812,0.00293140118965618,20.333948135375977,17.93952108383179
2016-07-20,2016,7,20,Wednesday,24.299999237060547,23.8700008392334,24.219999313354492,3393300.0,21.929967880249023,0.011273282572733523,20.556922231401717,17.987444553375244
2016-07-21,2016,7,21,Thursday,24.489999771118164,24.15999984741211,24.229999542236328,4495000.0,21.939023971557617,0.0004129550648703795,20.766468865530832,18.080509967803955
2016-07-22,2016,7,22,Friday,24.360000610351562,23.920000076293945,24.34000015258789,4524900.0,22.03862190246582,0.004539761250879959,20.956612995692662,18.188464527130126
2016-07-25,2016,7,25,Monday,25.299999237060547,24.790000915527344,25.1299991607666,10516600.0,22.753929138183594,0.03245698569009625,21.206258092607772,18.32362232208252
2016-07-26,2016,7,26,Tuesday,25.940000534057617,25.229999542236328,25.760000228881836,7326900.0,23.324359893798828,0.025069549621563603,21.463017327444895,18.474487762451172
2016-07-27,2016,7,27,Wednesday,25.950000762939453,25.219999313354492,25.579999923706055,6944800.0,23.1613826751709,-0.0069874251370670715,21.71848337990897,18.623347568511964
2016-07-28,2016,7,28,Thursday,25.6299991607666,24.84000015258789,25.229999542236328,7145000.0,22.844472885131836,-0.013682680109542433,21.882110731942312,18.7698099899292
2016-07-29,2016,7,29,Friday,25.799999237060547,25.010000228881836,25.790000915527344,6686600.0,23.351526260375977,0.0221958885982505,22.069021497453964,18.930712509155274
2016-08-01,2016,8,1,Monday,25.700000762939453,25.229999542236328,25.559999465942383,6969300.0,23.143272399902344,-0.008918211946899901,22.210659708295548,19.084046516418457
2016-08-02,2016,8,2,Tuesday,25.559999465942383,24.170000076293945,24.209999084472656,8826400.0,21.920915603637695,-0.05281693855315839,22.27080726623535,19.199857177734376
2016-08-03,2016,8,3,Wednesday,25.100000381469727,22.950000762939453,25.010000228881836,8953300.0,22.64527702331543,0.03304430493576316,22.387222017560685,19.322989921569825
2016-08-04,2016,8,4,Thursday,25.469999313354492,25.0,25.200000762939453,8965700.0,22.817310333251953,0.007596873721588793,22.512691361563547,19.45529541015625
2016-08-05,2016,8,5,Friday,25.81999969482422,25.239999771118164,25.639999389648438,4820600.0,23.21570587158203,0.017460232275908982,22.626519066946848,19.592165412902833
2016-08-08,2016,8,8,Monday,25.8700008392334,25.559999465942383,25.6200008392334,4165600.0,23.197599411010742,-0.0007799228966565153,22.734526089259557,19.732614097595214
2016-08-09,2016,8,9,Tuesday,25.200000762939453,23.790000915527344,24.010000228881836,11324000.0,21.739830017089844,-0.0628413900978464,22.720944813319615,19.842653503417967
2016-08-10,2016,8,10,Wednesday,24.559999465942383,23.969999313354492,24.030000686645508,6133900.0,21.757938385009766,0.0008329581190693602,22.708010128566197,19.955562896728516
2016-08-11,2016,8,11,Thursday,25.15999984741211,24.6200008392334,24.979999542236328,6859700.0,22.61811065673828,0.039533721279454204,22.7494021824428,20.08782512664795
2016-08-12,2016,8,12,Friday,25.280000686645508,24.860000610351562,24.989999771118164,5659400.0,22.627164840698242,0.0004003068203781712,22.740347589765275,20.21202865600586
2016-08-15,2016,8,15,Monday,25.549999237060547,25.030000686645508,25.389999389648438,4661000.0,22.989341735839844,0.016006287031160582,22.716417721339635,20.329862060546876
2016-08-16,2016,8,16,Tuesday,25.40999984741211,25.040000915527344,25.139999389648438,4454400.0,22.762981414794922,-0.009846315899164293,22.687960488455637,20.44388484954834
2016-08-17,2016,8,17,Wednesday,25.510000228881836,24.889999389648438,25.459999084472656,5137900.0,23.052724838256836,0.012728711506726942,22.702835627964564,20.5570747756958
2016-08-18,2016,8,18,Thursday,26.0,25.309999465942383,25.8799991607666,9550700.0,23.433015823364258,0.016496574169675426,22.708656311035156,20.675900077819826
2016-08-19,2016,8,19,Friday,26.940000534057617,25.700000762939453,26.889999389648438,17698300.0,24.347518920898438,0.03902626552329469,22.794673919677734,20.816956291198732
2016-08-22,2016,8,22,Monday,27.190000534057617,26.6299991607666,26.860000610351562,7512700.0,24.320358276367188,-0.001115540545198468,22.966062682015554,20.964455184936522
2016-08-23,2016,8,23,Tuesday,27.190000534057617,26.809999465942383,26.989999771118164,4902200.0,24.438064575195312,0.00483982585661602,23.094118935721262,21.114487380981444
2016-08-24,2016,8,24,Wednesday,27.030000686645508,26.610000610351562,26.6299991607666,4492000.0,24.112102508544922,-0.01333829304065437,23.18660409109933,21.256209030151368
2016-08-25,2016,8,25,Thursday,26.719999313354492,26.229999542236328,26.389999389648438,5549200.0,23.894794464111328,-0.009012405465536832,23.235110419137136,21.387852478027344
2016-08-26,2016,8,26,Friday,26.780000686645508,26.290000915527344,26.479999542236328,3427300.0,23.97628402709961,0.0034103479362701528,23.290730748857772,21.520946617126466
2016-08-29,2016,8,29,Monday,26.649999618530273,26.299999237060547,26.479999542236328,3679300.0,23.97628402709961,0.0,23.45047746385847,21.63988967895508
2016-08-30,2016,8,30,Tuesday,26.479999542236328,25.299999237060547,25.34000015258789,6841500.0,22.944074630737305,-0.043051266626456086,23.535201481410436,21.727620086669923
2016-08-31,2016,8,31,Wednesday,25.440000534057617,24.639999389648438,24.8700008392334,7374500.0,22.518512725830078,-0.018547791172938255,23.52808734348842,21.809884452819823
2016-09-01,2016,9,1,Thursday,25.020000457763672,24.350000381469727,24.549999237060547,7000500.0,22.228769302368164,-0.012866898759684164,23.499630519321986,21.88527919769287
2016-09-02,2016,9,2,Friday,24.350000381469727,23.600000381469727,23.920000076293945,7254900.0,21.658336639404297,-0.025661909357397317,23.404558726719447,21.94353317260742
2016-09-06,2016,9,6,Tuesday,23.959999084472656,23.34000015258789,23.43000030517578,7730900.0,21.214664459228516,-0.020485053287452426,23.293964658464706,22.002407455444335
2016-09-07,2016,9,7,Wednesday,23.90999984741211,23.239999771118164,23.790000915527344,6435100.0,21.54062843322754,0.015365030855212458,23.185957772391184,22.073712158203126
2016-09-08,2016,9,8,Thursday,23.899999618530273,23.600000381469727,23.719999313354492,4196900.0,21.477245330810547,-0.0029424908662005755,23.046259880065918,22.131747703552247
2016-09-09,2016,9,9,Friday,23.639999389648438,23.31999969482422,23.350000381469727,4212400.0,21.142229080200195,-0.015598660137748133,22.81731060573033,22.178425674438476
2016-09-12,2016,9,12,Monday,23.950000762939453,23.100000381469727,23.84000015258789,4914500.0,21.585899353027344,0.020985028170120712,22.621992111206055,22.230036239624024
2016-09-13,2016,9,13,Tuesday,23.799999237060547,23.049999237060547,23.049999237060547,6557500.0,20.870595932006836,-0.03313753155808119,22.367172922406876,22.259916076660158
2016-09-14,2016,9,14,Wednesday,23.31999969482422,22.950000762939453,23.049999237060547,4121100.0,20.870595932006836,0.0,22.135636738368444,22.29215003967285
2016-09-15,2016,9,15,Thursday,23.59000015258789,22.809999465942383,23.56999969482422,4398200.0,21.341426849365234,0.022559533943941723,21.95325333731515,22.324383964538573
2016-09-16,2016,9,16,Friday,23.670000076293945,23.260000228881836,23.3700008392334,5056200.0,21.160337448120117,-0.008485346482374645,21.752114295959473,22.3558935546875
2016-09-19,2016,9,19,Monday,23.639999389648438,23.18000030517578,23.18000030517578,2967500.0,20.98830223083496,-0.008130079102327326,21.538687024797714,22.3645858001709
2016-09-20,2016,9,20,Tuesday,23.040000915527344,22.489999771118164,22.59000015258789,7090400.0,20.45408821105957,-0.025452941066883894,21.360830851963588,22.358972053527832
2016-09-21,2016,9,21,Wednesday,22.739999771118164,22.18000030517578,22.479999542236328,7539800.0,20.354488372802734,-0.004869434277837037,21.206257683890207,22.342855072021486
2016-09-22,2016,9,22,Thursday,22.739999771118164,22.280000686645508,22.579999923706055,5437900.0,20.445035934448242,0.004448530465963163,21.078848157610214,22.33017879486084
2016-09-23,2016,9,23,Friday,22.950000762939453,22.549999237060547,22.6200008392334,3662800.0,20.481252670288086,0.0017714195248159648,20.994770731244767,22.319494438171386
2016-09-26,2016,9,26,Monday,22.59000015258789,22.190000534057617,22.229999542236328,3820300.0,20.128128051757812,-0.017241358437150023,20.917160987854004,22.300842208862306
2016-09-27,2016,9,27,Tuesday,22.440000534057617,22.010000228881836,22.290000915527344,4746600.0,20.182456970214844,0.0026991540553265025,20.820148740495956,22.272048988342284
2016-09-28,2016,9,28,Wednesday,22.389999389648438,21.850000381469727,22.059999465942383,4041200.0,19.974199295043945,-0.010318747389291838,20.712788309369767,22.23782295227051
2016-09-29,2016,9,29,Thursday,22.219999313354492,21.700000762939453,21.700000762939453,3643600.0,19.648239135742188,-0.016319060127863882,20.606074741908483,22.192188377380372
2016-09-30,2016,9,30,Friday,22.360000610351562,21.780000686645508,22.239999771118164,4257900.0,20.137182235717773,0.024884830472474695,20.50259494781494,22.156151542663576
2016-10-03,2016,10,3,Monday,22.049999237060547,21.56999969482422,21.81999969482422,5379800.0,19.963348388671875,-0.008632481198763031,20.437791551862443,22.114646072387696
2016-10-04,2016,10,4,Tuesday,21.979999542236328,21.670000076293945,21.780000686645508,3369600.0,19.9267520904541,-0.0018331743505783926,20.370374134608678,22.058102531433107
2016-10-05,2016,10,5,Wednesday,22.6200008392334,21.81999969482422,22.530000686645508,5621400.0,20.61293601989746,0.03443531220384255,20.318339075360978,22.003874053955077
2016-10-06,2016,10,6,Thursday,22.889999389648438,22.15999984741211,22.780000686645508,7696200.0,20.841663360595703,0.011096300909169576,20.295576640537806,21.957479667663574
2016-10-07,2016,10,7,Friday,26.670000076293945,24.25,26.25,31862200.0,24.016399383544922,0.15232642270537466,20.511869294302805,21.980918197631837
2016-10-10,2016,10,10,Monday,26.8700008392334,26.299999237060547,26.420000076293945,8615500.0,24.17193603515625,0.006476268533321283,20.777429853166854,21.99732639312744
2016-10-11,2016,10,11,Tuesday,26.770000457763672,26.260000228881836,26.559999465942383,4477300.0,24.300024032592773,0.00529903758020156,21.05925382886614,22.02046142578125
2016-10-12,2016,10,12,Wednesday,26.940000534057617,26.34000015258789,26.850000381469727,4852100.0,24.565351486206055,0.010918814452915981,21.353562082563126,22.073350143432616
2016-10-13,2016,10,13,Thursday,26.690000534057617,26.190000534057617,26.540000915527344,3409300.0,24.281728744506836,-0.011545641504803195,21.62502465929304,22.106079177856444
2016-10-14,2016,10,14,Friday,26.770000457763672,26.350000381469727,26.450000762939453,2760600.0,24.199386596679688,-0.0033911155459133147,21.91582884107317,22.133720703125
2016-10-17,2016,10,17,Monday,26.639999389648438,26.100000381469727,26.15999984741211,3698500.0,23.934059143066406,-0.01096422227700955,22.183800424848283,22.14808776855469
2016-10-18,2016,10,18,Tuesday,26.3700008392334,25.739999771118164,25.90999984741211,5713800.0,23.705331802368164,-0.00955656286010742,22.450309889657156,22.158242416381835
2016-10-19,2016,10,19,Wednesday,26.559999465942383,25.790000915527344,26.510000228881836,4311800.0,24.2542781829834,0.023157084878280276,22.779312678745814,22.208531379699707
2016-10-20,2016,10,20,Thursday,26.690000534057617,26.360000610351562,26.479999542236328,2160900.0,24.226831436157227,-0.0011316249702053582,23.071430478777206,22.257909240722658
2016-10-21,2016,10,21,Friday,26.43000030517578,26.059999465942383,26.40999984741211,2263100.0,24.16278839111328,-0.0026434759003757247,23.37139047895159,22.288802795410156
2016-10-24,2016,10,24,Monday,26.81999969482422,26.31999969482422,26.549999237060547,2539800.0,24.290874481201172,0.0053009647733786025,23.683113506862096,22.322076988220214
2016-10-25,2016,10,25,Tuesday,26.610000610351562,25.920000076293945,26.610000610351562,2758600.0,24.34576988220215,0.0022599186803036186,23.949744497026717,22.34920555114746
2016-10-26,2016,10,26,Wednesday,27.34000015258789,26.43000030517578,27.0,4986300.0,24.702587127685547,0.014656231748261472,24.225524766104563,22.387997665405273
2016-10-27,2016,10,27,Thursday,27.190000534057617,26.520000457763672,26.6200008392334,3035900.0,24.35491943359375,-0.014074140991578443,24.24970476967948,22.41404155731201
2016-10-28,2016,10,28,Friday,27.34000015258789,26.579999923706055,27.18000030517578,4329800.0,24.867273330688477,0.02103697770348667,24.29937171936035,22.442726707458498
2016-10-31,2016,10,31,Monday,27.610000610351562,27.229999542236328,27.59000015258789,5955000.0,25.242385864257812,0.015084586419308543,24.366683278765,22.460624046325684
2016-11-01,2016,11,1,Tuesday,27.610000610351562,26.649999618530273,26.84000015258789,6182300.0,24.55620002746582,-0.027183873999945596,24.366029603140696,22.465340881347657
2016-11-02,2016,11,2,Wednesday,27.09000015258789,26.600000381469727,26.90999984741211,4301300.0,24.620243072509766,0.002608019358545377,24.390209197998047,22.468984451293945
2016-11-03,2016,11,3,Thursday,26.520000457763672,25.479999542236328,25.6299991607666,7479700.0,23.44915771484375,-0.04756595433347344,24.33662142072405,22.45572555541992
2016-11-04,2016,11,4,Friday,26.239999771118164,25.690000534057617,25.760000228881836,4757100.0,23.56809425354004,0.005072102808238554,24.310481071472168,22.449191551208497
2016-11-07,2016,11,7,Monday,27.010000228881836,26.190000534057617,26.969999313354492,6762800.0,24.67513656616211,0.046972075922336654,24.37975284031459,22.463168601989747
2016-11-08,2016,11,8,Tuesday,27.579999923706055,26.149999618530273,26.479999542236328,7194400.0,24.226831436157227,-0.018168293772268695,24.377792358398438,22.4681795501709
2016-11-09,2016,11,9,Wednesday,27.5,25.969999313354492,27.40999984741211,6190500.0,25.077695846557617,0.0351207467077399,24.438568387712753,22.510851974487306
2016-11-10,2016,11,10,Thursday,29.1299991607666,27.729999542236328,28.579999923706055,8631400.0,26.148143768310547,0.042685258179326224,24.580379486083984,22.583444595336914
2016-11-11,2016,11,11,Friday,29.139999389648438,28.18000030517578,29.06999969482422,6017100.0,26.596450805664062,0.017144889569439714,24.745063509259904,22.670798225402834
2016-11-14,2016,11,14,Monday,30.5,29.280000686645508,30.100000381469727,7200500.0,27.538808822631836,0.03543172071542289,24.973137719290598,22.788407669067382
2016-11-15,2016,11,15,Tuesday,30.1299991607666,29.270000457763672,29.84000015258789,3484500.0,27.300931930541992,-0.008637878770353824,25.158733776637487,22.910133018493653
2016-11-16,2016,11,16,Wednesday,30.5,29.100000381469727,30.43000030517578,4974700.0,27.840730667114258,0.019772172537758204,25.40772029331752,23.036135063171386
2016-11-17,2016,11,17,Thursday,30.739999771118164,30.049999237060547,30.709999084472656,5316100.0,28.096900939941406,0.009201276930915547,25.638407979692733,23.168528175354005
2016-11-18,2016,11,18,Friday,28.3799991607666,25.309999465942383,25.610000610351562,31941000.0,23.43086051940918,-0.16606957580503745,25.509013312203543,23.214300804138183
2016-11-21,2016,11,21,Monday,26.360000610351562,24.920000076293945,24.989999771118164,11807900.0,22.86361312866211,-0.02420941349026362,25.38811424800328,23.23985507965088
2016-11-22,2016,11,22,Tuesday,26.079999923706055,25.170000076293945,25.8700008392334,9714600.0,23.668737411499023,0.03521421913090372,25.32014955793108,23.29581790924072
2016-11-23,2016,11,23,Wednesday,26.399999618530273,25.329999923706055,26.18000030517578,5864200.0,23.95235824584961,0.011982930454617069,25.35609245300293,23.35745315551758
2016-11-25,2016,11,25,Friday,26.459999084472656,25.489999771118164,25.56999969482422,2593800.0,23.394262313842773,-0.02330024986594137,25.343675885881698,23.398509864807128
2016-11-28,2016,11,28,Monday,25.770000457763672,25.3700008392334,25.479999542236328,8765900.0,23.311922073364258,-0.003519676721321252,25.246303422110422,23.44154155731201
2016-11-29,2016,11,29,Tuesday,25.75,25.149999618530273,25.239999771118164,5922300.0,23.09234619140625,-0.00941903808990896,25.165268761771067,23.483622436523437
2016-11-30,2016,11,30,Wednesday,25.65999984741211,24.799999237060547,24.969999313354492,6942500.0,22.845317840576172,-0.010697412414595098,25.005813189915248,23.53144702911377
2016-12-01,2016,12,1,Thursday,25.760000228881836,24.81999969482422,25.049999237060547,6613600.0,22.918508529663086,0.003203750089960211,24.775124958583287,23.582727432250977
2016-12-02,2016,12,2,Friday,24.920000076293945,24.010000228881836,24.299999237060547,7738900.0,22.23232650756836,-0.029940081886507208,24.463401794433594,23.618473243713378
2016-12-05,2016,12,5,Monday,25.3799991607666,24.34000015258789,24.950000762939453,7288500.0,22.82701873779297,0.026748987786868073,24.126845359802246,23.665388565063477
2016-12-06,2016,12,6,Tuesday,25.31999969482422,24.889999389648438,25.270000457763672,4797900.0,23.11979103088379,0.01282569118875343,23.828192438398087,23.725221824645995
2016-12-07,2016,12,7,Wednesday,26.5,25.200000762939453,26.5,6557600.0,24.245128631591797,0.04867421159666896,23.571363721575057,23.806475257873537
2016-12-08,2016,12,8,Thursday,26.75,25.940000534057617,26.479999542236328,8073800.0,24.226831436157227,-0.0007546751230979032,23.29493018559047,23.891527900695802
2016-12-09,2016,12,9,Friday,26.610000610351562,25.719999313354492,25.940000534057617,5960600.0,23.732778549194336,-0.020392798301537063,23.316495759146555,23.973218688964845
2016-12-12,2016,12,12,Monday,26.260000228881836,25.59000015258789,25.860000610351562,4218200.0,23.659587860107422,-0.0030839494387562283,23.373351097106934,24.043666801452638
2016-12-13,2016,12,13,Tuesday,26.030000686645508,25.3700008392334,25.489999771118164,5734300.0,23.32107162475586,-0.014307782424322624,23.34851782662528,24.110821266174316
2016-12-14,2016,12,14,Wednesday,25.899999618530273,25.329999923706055,25.389999389648438,4315200.0,23.229576110839844,-0.003923298010838017,23.29689053126744,24.176877746582033
2016-12-15,2016,12,15,Thursday,25.75,25.299999237060547,25.56999969482422,4384900.0,23.394262313842773,0.007089505302082522,23.29689053126744,24.232504272460936
2016-12-16,2016,12,16,Friday,25.540000915527344,23.790000915527344,23.90999984741211,8514800.0,21.87550926208496,-0.06491989494616979,23.19428961617606,24.25318119049072
2016-12-19,2016,12,19,Monday,24.329999923706055,23.770000457763672,23.93000030517578,5443600.0,21.893810272216797,0.0008365981295601621,23.108679907662527,24.21072940826416
2016-12-20,2016,12,20,Tuesday,24.549999237060547,24.040000915527344,24.139999389648438,4136900.0,22.085941314697266,0.008775587259211903,23.054438727242605,24.16900951385498
2016-12-21,2016,12,21,Wednesday,24.309999465942383,23.65999984741211,23.75,3403000.0,21.7291259765625,-0.01615576773706806,22.969482830592565,24.117591552734375
2016-12-22,2016,12,22,Thursday,23.729999542236328,22.31999969482422,22.479999542236328,6917700.0,20.567188262939453,-0.05347374371506419,22.850544384547643,24.037628288269044
2016-12-23,2016,12,23,Friday,23.219999313354492,22.510000228881836,22.579999923706055,4462800.0,20.658681869506836,0.004448522831496993,22.69566317967006,23.965167350769043
2016-12-27,2016,12,27,Tuesday,23.100000381469727,22.6200008392334,22.719999313354492,2577600.0,20.786766052246094,0.006200017191237972,22.529018538338796,23.89691493988037
2016-12-28,2016,12,28,Wednesday,22.8799991607666,22.43000030517578,22.700000762939453,2687100.0,20.76847267150879,-0.00088004938773667,22.28068596976144,23.83360321044922
2016-12-29,2016,12,29,Thursday,23.0,22.549999237060547,22.729999542236328,3807900.0,20.795917510986328,0.001321466431914775,22.03562068939209,23.775414924621582
2016-12-30,2016,12,30,Friday,22.770000457763672,22.25,22.440000534057617,4763100.0,20.740459442138672,-0.0026667767276129517,21.821883610316686,23.705138549804687
2017-01-03,2017,1,3,Tuesday,23.579999923706055,22.690000534057617,23.479999542236328,9145600.0,21.926429748535156,0.057181486731529896,21.69808660234724,23.659130516052247
2017-01-04,2017,1,4,Wednesday,24.93000030517578,24.15999984741211,24.200000762939453,9885100.0,22.598791122436523,0.030664425609294055,21.646495137895858,23.62785057067871
2017-01-05,2017,1,5,Thursday,23.799999237060547,22.75,23.25,13312700.0,21.71164894104004,-0.039256178642038564,21.53807176862444,23.57626605987549
2017-01-06,2017,1,6,Friday,24.459999084472656,23.15999984741211,23.34000015258789,16363100.0,21.795692443847656,0.0038708945154670715,21.423888206481934,23.5252645111084
2017-01-09,2017,1,9,Monday,24.030000686645508,23.200000762939453,23.84000015258789,7200400.0,22.262609481811523,0.021422445704204485,21.451538222176687,23.476464958190917
2017-01-10,2017,1,10,Tuesday,24.139999389648438,23.700000762939453,23.90999984741211,5844200.0,22.327978134155273,0.0029362529310481555,21.48255021231515,23.435926132202148
2017-01-11,2017,1,11,Wednesday,24.329999923706055,23.260000228881836,23.700000762939453,4012400.0,22.13187599182129,-0.008782798924099833,21.485831260681152,23.381218185424803
2017-01-12,2017,1,12,Thursday,24.170000076293945,23.540000915527344,24.0,6552800.0,22.412025451660156,0.012658188575717544,21.5346097946167,23.324610977172853
2017-01-13,2017,1,13,Friday,24.209999084472656,23.579999923706055,23.65999984741211,4734000.0,22.09452247619629,-0.014166634610900286,21.643705095563615,23.27537742614746
2017-01-17,2017,1,17,Tuesday,24.790000915527344,23.780000686645508,24.149999618530273,7251200.0,22.55209732055664,0.020709877068098015,21.77894905635289,23.2340145111084
2017-01-18,2017,1,18,Wednesday,24.149999618530273,23.459999084472656,23.969999313354492,4772300.0,22.384008407592773,-0.007453360571065382,21.893037796020508,23.212711524963378
2017-01-19,2017,1,19,Thursday,24.25,23.780000686645508,23.8700008392334,4116500.0,22.290626525878906,-0.00417181230517194,22.001763071332658,23.187162170410158
2017-01-20,2017,1,20,Friday,24.299999237060547,23.989999771118164,24.200000762939453,3890600.0,22.598791122436523,0.013824851275483274,22.130539757864817,23.145635261535645
2017-01-23,2017,1,23,Monday,24.149999618530273,23.510000228881836,23.760000228881836,3452400.0,22.187904357910156,-0.018181802836277905,22.233928680419922,23.1048567199707
2017-01-24,2017,1,24,Tuesday,24.229999542236328,23.809999465942383,24.18000030517578,5180200.0,22.580114364624023,0.017676748573780543,22.280620438711985,23.05490509033203
2017-01-25,2017,1,25,Wednesday,24.43000030517578,24.06999969482422,24.34000015258789,4936300.0,22.72952651977539,0.006616979557262592,22.289958681379044,22.986532745361327
2017-01-26,2017,1,26,Thursday,24.540000915527344,23.860000610351562,23.8700008392334,5470400.0,22.290626525878906,-0.019309684850435715,22.33131422315325,22.900416259765624
2017-01-27,2017,1,27,Friday,23.969999313354492,22.540000915527344,22.579999923706055,6097400.0,21.085979461669922,-0.05404276379627182,22.280620438711985,22.771359672546385
2017-01-30,2017,1,30,Monday,23.0,22.40999984741211,22.8799991607666,6271200.0,21.36612892150879,0.013286053908386108,22.216586112976074,22.65266361236572
2017-01-31,2017,1,31,Tuesday,23.079999923706055,22.030000686645508,23.030000686645508,8935900.0,21.50620460510254,0.006555969221581304,22.15788800375802,22.52597309112549
2017-02-01,2017,2,1,Wednesday,23.170000076293945,22.139999389648438,22.530000686645508,8156500.0,21.039289474487305,-0.021710717404058055,22.079846109662736,22.384820861816408
2017-02-02,2017,2,2,Thursday,23.06999969482422,22.40999984741211,22.790000915527344,4624800.0,21.282085418701172,0.011540120901339712,21.999136107308523,22.341845359802246
2017-02-03,2017,2,3,Friday,23.479999542236328,22.719999313354492,22.969999313354492,5383500.0,21.450176239013672,0.007898230695230435,21.953111376081193,22.31357662200928
2017-02-06,2017,2,6,Monday,23.139999389648438,22.829999923706055,22.979999542236328,6217600.0,21.45951271057129,0.000435263163042654,21.875069618225098,22.269392127990724
2017-02-07,2017,2,7,Tuesday,23.100000381469727,22.65999984741211,22.739999771118164,5876300.0,21.23539161682129,-0.010443904145111094,21.79302556174142,22.215052795410156
